arm,arm_label,seed,env,task_id,status,success,gt_steps,executed_steps,exec_over_gt,wall_clock_s,total_llm_calls,oracle_calls,repair_calls,executor_calls,judge_calls,prompt_tokens,completion_tokens,total_tokens,llm_latency_s,verify_mode,z3_checks,z3_unsat_events,shadow_unsat_events,repair_mode,repair_attempts,repair_successes,escalations,cdcl_enabled,clauses_learned,outer_iters,oracle_plans,termination_reason,deadlocked,validator_rejections,forbidden_rejections,hard_bans,goal,git_sha,model,temperature,timestamp
folbp-no-cdcl,- CDCL,0,env4,9,completed,True,8,8,1.0,45.821,3,3,0,0,0,10016,567,10583,45.779,z3,5,2,0,symbolic,2,2,0,False,0,3,3,,,,,,['The <quadrotor>(25) lands on the <lower livingroom floor>(1) with the <tennis ball>(36) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:37:59+0530
folbp-prompt-only,- verification,0,env4,9,completed,True,8,8,1.0,20.332,2,2,0,0,0,6177,413,6590,20.32,none,0,0,0,none,0,0,0,False,0,2,2,,,,,,['The <quadrotor>(25) lands on the <lower livingroom floor>(1) with the <tennis ball>(36) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:36:20+0530
pefa,PEFA (baseline),0,env4,9,completed,True,8,8,1.0,134.724,40,16,0,16,8,83662,3912,87574,134.692,,,,,,,,,,,,,,,,,,['The <quadrotor>(25) lands on the <lower livingroom floor>(1) with the <tennis ball>(36) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:40:17+0530
folbp,"FOLBP (full, ours)",0,env4,10,completed,True,12,12,1.0,30.083,2,2,0,0,0,7461,372,7833,30.031,z3,4,2,0,symbolic,2,2,0,True,1,2,2,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <wallet>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4). '],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:38:41+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,10,completed,True,12,12,1.0,25.985,2,1,1,0,0,6993,737,7730,25.935,z3,2,1,0,llm,1,1,0,True,0,1,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <wallet>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4). '],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:39:43+0530
folbp-naive,naive one-shot,0,env4,10,completed,False,12,8,,13.96,1,1,0,0,0,3490,284,3774,13.924,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <wallet>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4). '],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:40:18+0530
folbp-no-cdcl,- CDCL,0,env4,10,completed,True,12,12,1.0,14.957,1,1,0,0,0,3490,312,3802,14.921,z3,2,1,0,symbolic,1,1,0,False,0,1,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <wallet>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4). '],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:40:01+0530
folbp-prompt-only,- verification,0,env4,10,completed,True,12,12,1.0,30.317,4,4,0,0,0,12709,434,13143,30.298,none,0,0,0,none,0,0,0,False,0,4,4,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <wallet>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4). '],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:39:14+0530
pefa,PEFA (baseline),0,env4,10,completed,True,12,12,1.0,226.085,63,26,0,25,12,137818,5742,143560,226.034,,,,,,,,,,,,,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <wallet>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4). '],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:44:08+0530
folbp,"FOLBP (full, ours)",0,env4,11,completed,True,8,8,1.0,13.706,1,1,0,0,0,3519,211,3730,13.68,z3,2,1,0,symbolic,1,1,0,True,0,1,1,,,,,,['Put the <towel>(34) on the <dining table>(30) and the <quadrotor>(25) lands on the <dining table>(30) with the <bottle of water>(19) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:40:35+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,11,completed,True,8,8,1.0,22.476,2,1,1,0,0,6920,507,7427,22.385,z3,2,1,0,llm,1,1,0,True,0,1,1,,,,,,['Put the <towel>(34) on the <dining table>(30) and the <quadrotor>(25) lands on the <dining table>(30) with the <bottle of water>(19) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:41:02+0530
folbp-naive,naive one-shot,0,env4,11,completed,False,8,2,,14.884,1,1,0,0,0,3519,211,3730,14.861,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,['Put the <towel>(34) on the <dining table>(30) and the <quadrotor>(25) lands on the <dining table>(30) with the <bottle of water>(19) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:41:36+0530
folbp-no-cdcl,- CDCL,0,env4,11,completed,True,8,8,1.0,13.758,1,1,0,0,0,3519,211,3730,13.728,z3,2,1,0,symbolic,1,1,0,False,0,1,1,,,,,,['Put the <towel>(34) on the <dining table>(30) and the <quadrotor>(25) lands on the <dining table>(30) with the <bottle of water>(19) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:41:19+0530
folbp-prompt-only,- verification,0,env4,11,completed,False,8,2,,46.876,4,4,0,0,0,14091,673,14764,46.864,none,0,0,0,none,0,0,0,False,0,5,4,,,,,,['Put the <towel>(34) on the <dining table>(30) and the <quadrotor>(25) lands on the <dining table>(30) with the <bottle of water>(19) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:41:26+0530
pefa,PEFA (baseline),0,env4,11,completed,True,8,8,1.0,131.832,38,16,0,15,7,74132,3375,77507,131.786,,,,,,,,,,,,,,,,,,['Put the <towel>(34) on the <dining table>(30) and the <quadrotor>(25) lands on the <dining table>(30) with the <bottle of water>(19) in the <basket>(29).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:43:41+0530
folbp,"FOLBP (full, ours)",0,env4,12,completed,True,10,10,1.0,18.136,1,1,0,0,0,3546,264,3810,18.104,z3,2,1,0,symbolic,1,1,0,True,0,1,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <hot dog>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:41:58+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,12,completed,True,10,14,1.4,70.462,7,3,4,0,0,23722,1930,25652,70.379,z3,7,4,0,llm,4,3,0,True,2,3,3,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <hot dog>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:43:48+0530
folbp-naive,naive one-shot,0,env4,12,completed,False,10,9,,18.732,1,1,0,0,0,3546,430,3976,18.689,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <hot dog>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:44:09+0530
folbp-no-cdcl,- CDCL,0,env4,12,completed,True,10,10,1.0,19.627,1,1,0,0,0,3546,264,3810,19.595,z3,2,1,0,symbolic,1,1,0,False,0,1,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <hot dog>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:44:04+0530
folbp-prompt-only,- verification,0,env4,12,completed,False,10,8,,32.104,4,4,0,0,0,12432,357,12789,32.086,none,0,0,0,none,0,0,0,False,0,5,4,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <hot dog>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:42:33+0530
pefa,PEFA (baseline),0,env4,12,completed,True,10,10,1.0,150.929,50,20,0,20,10,94911,4064,98975,150.887,,,,,,,,,,,,,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <hot dog>(34) in the <basket>(29). The <coffee table>(31) is in the <upper livingroom>(2) which is next to the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:46:38+0530
folbp,"FOLBP (full, ours)",0,env4,13,completed,True,14,14,1.0,18.697,2,2,0,0,0,7090,544,7634,18.627,z3,5,3,0,symbolic,3,2,0,True,1,2,2,,,,,,['Put the <drinks>(34) on the <lawn table>(28).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:44:30+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,13,completed,True,14,15,1.0714,84.258,7,2,5,0,0,24792,2647,27439,84.185,z3,7,5,0,llm,5,2,0,True,1,2,2,,,,,,['Put the <drinks>(34) on the <lawn table>(28).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:45:51+0530
folbp-naive,naive one-shot,0,env4,13,completed,True,14,14,1.0,13.512,1,1,0,0,0,3495,398,3893,13.478,shadow,1,1,1,none,0,0,0,False,0,1,1,,,,,,['Put the <drinks>(34) on the <lawn table>(28).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:45:09+0530
folbp-no-cdcl,- CDCL,0,env4,13,completed,True,14,16,1.1429,20.604,2,2,0,0,0,6985,515,7500,20.535,z3,7,5,0,symbolic,5,2,0,False,0,2,2,,,,,,['Put the <drinks>(34) on the <lawn table>(28).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:44:53+0530
folbp-prompt-only,- verification,0,env4,13,completed,True,14,14,1.0,11.747,1,1,0,0,0,3495,398,3893,11.729,none,0,0,0,none,0,0,0,False,0,1,1,,,,,,['Put the <drinks>(34) on the <lawn table>(28).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:44:24+0530
pefa,PEFA (baseline),0,env4,13,completed,True,14,14,1.0,257.335,70,28,0,28,14,164674,9423,174097,257.265,,,,,,,,,,,,,,,,,,['Put the <drinks>(34) on the <lawn table>(28).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:49:30+0530
folbp,"FOLBP (full, ours)",0,env4,14,completed,True,15,20,1.3333,16.88,1,1,0,0,0,3926,530,4456,16.809,z3,3,2,0,symbolic,2,1,0,True,0,1,1,,,,,,['The <quadrotor>(25) lands on the <grill table>(36) with the <kebab>(20) and <lettuce>(34) in the <basket>(29). The <lettuce>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:46:11+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,14,completed,True,15,20,1.3333,22.772,2,1,1,0,0,8164,1283,9447,22.621,z3,2,1,0,llm,1,1,0,True,0,1,1,,,,,,['The <quadrotor>(25) lands on the <grill table>(36) with the <kebab>(20) and <lettuce>(34) in the <basket>(29). The <lettuce>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:47:01+0530
folbp-naive,naive one-shot,0,env4,14,completed,False,15,18,,16.729,1,1,0,0,0,3926,559,4485,16.349,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,['The <quadrotor>(25) lands on the <grill table>(36) with the <kebab>(20) and <lettuce>(34) in the <basket>(29). The <lettuce>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:47:16+0530
folbp-no-cdcl,- CDCL,0,env4,14,completed,True,15,20,1.3333,14.76,1,1,0,0,0,3926,559,4485,14.692,z3,2,1,0,symbolic,1,1,0,False,0,1,1,,,,,,['The <quadrotor>(25) lands on the <grill table>(36) with the <kebab>(20) and <lettuce>(34) in the <basket>(29). The <lettuce>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:46:56+0530
folbp-prompt-only,- verification,0,env4,14,completed,True,15,20,1.3333,20.976,2,2,0,0,0,7424,621,8045,20.953,none,0,0,0,none,0,0,0,False,0,2,2,,,,,,['The <quadrotor>(25) lands on the <grill table>(36) with the <kebab>(20) and <lettuce>(34) in the <basket>(29). The <lettuce>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:46:35+0530
pefa,PEFA (baseline),0,env4,14,completed,True,15,18,1.2,326.808,93,38,0,37,18,201123,5826,206949,326.231,,,,,,,,,,,,,,,,,,['The <quadrotor>(25) lands on the <grill table>(36) with the <kebab>(20) and <lettuce>(34) in the <basket>(29). The <lettuce>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:52:36+0530
folbp,"FOLBP (full, ours)",0,env4,15,completed,False,16,9,,117.967,6,6,0,0,0,25352,1040,26392,117.87,z3,7,5,0,symbolic,5,1,4,True,2,7,6,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <juice>(34) and <apple>(36) in the <basket>(29). The <juice>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:49:20+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,15,completed,False,16,14,,423.297,17,4,13,0,0,71491,7375,78866,423.077,z3,16,15,0,llm,13,1,2,True,2,5,4,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <juice>(34) and <apple>(36) in the <basket>(29). The <juice>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:51:42+0530
folbp-naive,naive one-shot,0,env4,15,completed,False,16,9,,13.821,1,1,0,0,0,4034,403,4437,13.729,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <juice>(34) and <apple>(36) in the <basket>(29). The <juice>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:49:48+0530
folbp-no-cdcl,- CDCL,0,env4,15,completed,False,16,0,,38.496,3,3,0,0,0,12102,1181,13283,38.393,z3,4,4,0,symbolic,4,0,3,False,0,4,3,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <juice>(34) and <apple>(36) in the <basket>(29). The <juice>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:50:03+0530
folbp-prompt-only,- verification,0,env4,15,completed,False,16,10,,67.835,6,6,0,0,0,25086,1238,26324,67.808,none,0,0,0,none,0,0,0,False,0,7,6,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <juice>(34) and <apple>(36) in the <basket>(29). The <juice>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:49:14+0530
pefa,PEFA (baseline),0,env4,15,completed,False,16,33,,702.939,150,72,0,57,21,422577,24264,446841,700.709,,,,,,,,,,,,,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <juice>(34) and <apple>(36) in the <basket>(29). The <juice>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:01:35+0530
folbp,"FOLBP (full, ours)",0,env4,16,completed,True,16,16,1.0,179.071,4,4,0,0,0,11710,796,12506,178.848,z3,8,4,0,symbolic,4,4,0,True,1,4,4,,,,,,['Put the <coffee cup>(34) on the <dinning table>(30).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:53:05+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,16,completed,True,16,16,1.0,43.091,4,2,2,0,0,11633,1313,12946,42.889,z3,4,2,0,llm,2,2,0,True,1,2,2,,,,,,['Put the <coffee cup>(34) on the <dinning table>(30).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:53:53+0530
folbp-naive,naive one-shot,0,env4,16,completed,False,16,12,,13.859,1,1,0,0,0,2920,433,3353,13.811,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,['Put the <coffee cup>(34) on the <dinning table>(30).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:53:49+0530
folbp-no-cdcl,- CDCL,0,env4,16,completed,True,16,16,1.0,13.798,1,1,0,0,0,2920,433,3353,13.694,z3,2,1,0,symbolic,1,1,0,False,0,1,1,,,,,,['Put the <coffee cup>(34) on the <dinning table>(30).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:53:32+0530
folbp-prompt-only,- verification,0,env4,16,completed,False,16,12,,33.514,4,4,0,0,0,12376,709,13085,33.495,none,0,0,0,none,0,0,0,False,0,5,4,,,,,,['Put the <coffee cup>(34) on the <dinning table>(30).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:53:15+0530
pefa,PEFA (baseline),0,env4,16,completed,True,16,16,1.0,280.449,80,32,0,32,16,144691,4774,149465,280.388,,,,,,,,,,,,,,,,,,['Put the <coffee cup>(34) on the <dinning table>(30).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:58:33+0530
folbp,"FOLBP (full, ours)",0,env4,17,completed,True,13,13,1.0,34.395,3,3,0,0,0,12370,594,12964,34.303,z3,4,1,0,symbolic,1,1,0,True,2,3,3,,,,,,['The <quadrotor>(25) lands on the <swing table>(16) with the <book>(34) and <bottle of milk>(35) in the <basket>(29). The <swing table>(16) is in the <garden>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:54:30+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,17,completed,True,13,13,1.0,37.016,3,2,1,0,0,12154,891,13045,36.893,z3,3,1,0,llm,1,1,0,True,1,2,2,,,,,,['The <quadrotor>(25) lands on the <swing table>(16) with the <book>(34) and <bottle of milk>(35) in the <basket>(29). The <swing table>(16) is in the <garden>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:55:51+0530
folbp-naive,naive one-shot,0,env4,17,completed,False,13,4,,13.205,1,1,0,0,0,4040,325,4365,13.176,shadow,1,0,0,none,0,0,0,False,0,2,1,,,,,,['The <quadrotor>(25) lands on the <swing table>(16) with the <book>(34) and <bottle of milk>(35) in the <basket>(29). The <swing table>(16) is in the <garden>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:56:54+0530
folbp-no-cdcl,- CDCL,0,env4,17,completed,True,13,13,1.0,43.476,3,3,0,0,0,12084,775,12859,43.415,z3,5,2,0,symbolic,2,2,0,False,0,3,3,,,,,,['The <quadrotor>(25) lands on the <swing table>(16) with the <book>(34) and <bottle of milk>(35) in the <basket>(29). The <swing table>(16) is in the <garden>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:56:38+0530
folbp-prompt-only,- verification,0,env4,17,completed,True,13,13,1.0,37.361,3,3,0,0,0,11514,622,12136,37.338,none,0,0,0,none,0,0,0,False,0,3,3,,,,,,['The <quadrotor>(25) lands on the <swing table>(16) with the <book>(34) and <bottle of milk>(35) in the <basket>(29). The <swing table>(16) is in the <garden>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:55:11+0530
pefa,PEFA (baseline),0,env4,17,completed,True,13,13,1.0,180.742,65,26,0,26,13,146161,5577,151738,180.691,,,,,,,,,,,,,,,,,,['The <quadrotor>(25) lands on the <swing table>(16) with the <book>(34) and <bottle of milk>(35) in the <basket>(29). The <swing table>(16) is in the <garden>(5).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:59:57+0530
folbp,"FOLBP (full, ours)",0,env4,18,completed,True,13,13,1.0,30.129,2,2,0,0,0,7407,405,7812,30.076,z3,4,2,0,symbolic,2,2,0,True,1,2,2,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <kebab>(20) in the <basket>(29). The <coffee table>(31) is the <upper livingroom>(2). The <lower livingroom>(0) and the <upper livingroom>(2) are connected by the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:59:07+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,18,completed,True,13,13,1.0,42.177,4,2,2,0,0,15619,980,16599,42.13,z3,4,2,0,llm,2,2,0,True,1,2,2,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <kebab>(20) in the <basket>(29). The <coffee table>(31) is the <upper livingroom>(2). The <lower livingroom>(0) and the <upper livingroom>(2) are connected by the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:00:32+0530
folbp-naive,naive one-shot,0,env4,18,completed,False,13,8,,16.846,1,1,0,0,0,3904,288,4192,16.822,shadow,1,1,1,none,0,0,0,False,0,2,1,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <kebab>(20) in the <basket>(29). The <coffee table>(31) is the <upper livingroom>(2). The <lower livingroom>(0) and the <upper livingroom>(2) are connected by the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:00:49+0530
folbp-no-cdcl,- CDCL,0,env4,18,completed,True,13,13,1.0,28.333,2,2,0,0,0,7830,405,8235,28.281,z3,4,2,0,symbolic,2,2,0,False,0,2,2,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <kebab>(20) in the <basket>(29). The <coffee table>(31) is the <upper livingroom>(2). The <lower livingroom>(0) and the <upper livingroom>(2) are connected by the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:00:29+0530
folbp-prompt-only,- verification,0,env4,18,completed,False,13,11,,37.776,5,5,0,0,0,17184,498,17682,37.756,none,0,0,0,none,0,0,0,False,0,6,5,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <kebab>(20) in the <basket>(29). The <coffee table>(31) is the <upper livingroom>(2). The <lower livingroom>(0) and the <upper livingroom>(2) are connected by the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T21:59:47+0530
pefa,PEFA (baseline),0,env4,18,completed,True,13,13,1.0,230.631,65,26,0,26,13,126507,3866,130373,230.568,,,,,,,,,,,,,,,,,,['The <quadrotor>(25) lands on the <coffee table>(31) with the <kebab>(20) in the <basket>(29). The <coffee table>(31) is the <upper livingroom>(2). The <lower livingroom>(0) and the <upper livingroom>(2) are connected by the <corridor>(4).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:04:26+0530
folbp,"FOLBP (full, ours)",0,env4,19,completed,True,12,12,1.0,12.147,1,1,0,0,0,3544,289,3833,12.113,z3,3,2,0,symbolic,2,1,0,True,0,1,1,,,,,,['Put the <meat>(34) on the <grill>(11). The <meat>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:01:04+0530
folbp-llm-repair,repair: LLM re-prompt,0,env4,19,completed,True,12,12,1.0,30.107,3,2,1,0,0,10745,621,11366,30.031,z3,3,1,0,llm,1,1,0,True,1,2,2,,,,,,['Put the <meat>(34) on the <grill>(11). The <meat>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:02:11+0530
folbp-naive,naive one-shot,0,env4,19,completed,False,12,7,,14.152,1,1,0,0,0,3544,320,3864,14.122,shadow,1,0,0,none,0,0,0,False,0,2,1,,,,,,['Put the <meat>(34) on the <grill>(11). The <meat>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:02:43+0530
folbp-no-cdcl,- CDCL,0,env4,19,completed,True,12,17,1.4167,27.965,2,2,0,0,0,7154,583,7737,27.907,z3,4,2,0,symbolic,2,1,0,False,0,2,2,,,,,,['Put the <meat>(34) on the <grill>(11). The <meat>(34) is originally in the <fridge>(35).'],17554a52792e302921bbb5e5fd3b4049e25b50d4,gemini-2.5-flash,0.0,2026-08-08T22:02:42+0530
